City,Price,Address,Number_Beds,Number_Baths,Province,Population,Latitude,Longitude,Median_Family_Income
Oshawa,529900.0,244 NASSAU ST,3,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,730000.0,477 COBBLEHILL DR,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,779900.0,1368 FUNDY ST,4,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,999900.0,1074 SHOAL POINT RD,5,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,899000.0,414 OKANAGAN PATH,3,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,989900.0,851 OSHAWA BLVD N,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1029900.0,85 MICHAEL BLVD,5,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1374900.0,23 KINGSWOOD DR,5,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,749900.0,106 HONEY CRISP LANE,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1199900.0,8 CLARIDGE CRES,5,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,999900.0,448 CRYSTAL BEACH BLVD,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,698000.0,#125 -80 SARITA PATH,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1350000.0,40 WOOLACOTT LANE,7,5,Ontario,335949,43.9,-78.85,102000.0
Oshawa,599000.0,78 ASPEN PKWY,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,457777.0,#806 -2550 SIMCOE ST,1,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1058000.0,8 WISEMAN DR,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,789900.0,1650 WOODGATE TR,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1199900.0,12 DONALD WILSON ST N,5,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,858000.0,1 HUBBELL DR,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1099000.0,66 SHENANDOAH DR,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,967500.0,19 BOSWELL DR,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,869900.0,17 VANESSA PL,3,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,899900.0,36 PITTMANN CRES,4,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,475000.0,#1705 -2550 SIMCOE ST N,1,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1198000.0,4 BROUGHTON CRT,5,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,849000.0,77 SANDFORD CRES,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,999999.0,13 DEVINERIDGE AVE,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,599000.0,344 DREW ST,3,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,915000.0,30 ALLER PARK WAY,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,849000.0,116 VANIER ST,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,999999.0,16 WATERSPLACE AVE,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,724900.0,2605 MAGDALEN PATH,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,820000.0,44 GLOVERS RD,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,799900.0,1108 GREEN ST,4,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1099900.0,1009 SANDCLIFF DR,5,6,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1090000.0,8 BELLERIVE LANE,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,785000.0,#135 -135 DEACON LANE W,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,899969.0,1630 NORTHFIELD AVE,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,699000.0,3 CHAMBERLAIN CRT,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,999999.0,1010 LANGFORD ST,7,5,Ontario,335949,43.9,-78.85,102000.0
Oshawa,959000.0,19 STRATHY RD,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,999000.0,24 BRIDER CRES,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,449900.0,#306 -2550 SIMCOE ST N,1,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,850000.0,193 BLOOR ST W,2,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1698000.0,43 WESTFIELD DR W,7,5,Ontario,335949,43.9,-78.85,102000.0
Oshawa,499900.0,#98 -1780 SIMCOE ST N,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,799000.0,29 GOLDEYE ST,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,930000.0,11 SORBARA WAY ST N,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,799900.0,31 KEYWOOD ST,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,549900.0,#G7 -1669 NASH RD,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1099900.0,22 ROSSWELL DR,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,664900.0,158 ROXBOROUGH AVE,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,899900.0,244 DARCY ST,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,752000.0,#43 -418 SALEM RD S,3,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,999900.0,47 BATHGATE CRES,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,899900.0,792 EDDYSTONE PATH,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,999000.0,308 ANDERSON AVE,6,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,649900.0,#84 -1133 RITSON RD N,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,779000.0,152 HARMONY RD N,3,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,879900.0,571 BRADLEY DR,4,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,699900.0,18 CORNISH DR,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,550000.0,79 NASSAU ST,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,899900.0,14 BONNETA CRT,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,599000.0,#19 -305 GARDEN ST E,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,625000.0,#20 -1133 RITSON RD N,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,584900.0,1275 ELDORADO AVE,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,674900.0,35 CALAIS ST,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,749900.0,222 GRABURN AVE,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,749800.0,#603 -1600 CHARLES ST,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1298000.0,76 FARROW CRES,6,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1249000.0,35 MCROBERTS CRES,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1150000.0,36 LORD DR,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1349900.0,43 HAWSTEAD CRES,5,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,869900.0,28 HUMPHREY DR,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1235000.0,1243 GRANDVIEW ST N,5,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1299898.0,25 UPCHURCH AVE,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,298800.0,#159 -120 NONQUON RD,3,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,949900.0,179 BLUE HERON DR,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,865000.0,547 FALCONRIDGE DR,3,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,899900.0,21 JANE AVE,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,799999.0,59 STONEWOOD ST,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,548000.0,#2509 -2550 SIMCOE ST N,2,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,649000.0,#707 -1600 CHARLES ST,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,585000.0,#17 -1133 RITSON RD N,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1599000.0,15 TWEEDIE CRES,8,5,Ontario,335949,43.9,-78.85,102000.0
Oshawa,769900.0,997 SUMMITVIEW CRES,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1396000.0,19 TAMPSETT AVE,5,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,969900.0,54 ELKINGTON CRES,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,899900.0,#1006 -700 WILSON RD N,2,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,5300000.0,960 COLUMBUS RD W,4,6,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1248000.0,146 RIVERS EDGE PL,5,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,948888.0,755 DOWN CRES,7,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1029000.0,36 MCCLARNAN RD,5,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,809000.0,20 PLUMRIDGE CRT,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1249900.0,196 MILLBURN DR,5,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1049900.0,75 VANGUARD DR,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1249900.0,30 AMANDA AVE N,6,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,674999.0,784 OXFORD ST,4,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,499900.0,25 HARMONY RD N,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,600000.0,321 KING ST,3,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,675000.0,1035 ATTERSLEY DR,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1115000.0,17 CHATTERSON ST,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,874900.0,44 SILVESTER ST,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1099000.0,36 WATFORD ST,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,998900.0,#216 -208 DIVISION ST,18,8,Ontario,335949,43.9,-78.85,102000.0
Oshawa,824990.0,201 MASON DR,5,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,699900.0,1820 DALHOUSIE CRES,5,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,499999.0,#2211 -2550 SIMCOE ST N,2,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,749900.0,579 SALISBURY ST,4,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,959000.0,1001 DEER VALLEY DR,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,599900.0,88 RICHFIELD SQ,2,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,894900.0,675 BRASSWINDS TR,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,749000.0,462 MEADOWGLADE RD,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1099900.0,27 DAVEY ST,5,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,889900.0,1018 CENTRE ST N,5,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,499900.0,#814 -55 WILLIAM ST E,2,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,880000.0,300 CHESTNUT ST W,5,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,795000.0,995 SUMMITVIEW CRES,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,739000.0,287 ATHOL ST E,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,799000.0,56 ROBERT ST,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1098000.0,415 HENRY ST,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,849900.0,27 TORMINA BLVD,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,585000.0,204 BOND ST W,2,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,899888.0,40 WEST SIDE DR,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,699000.0,1980 CAMERON LOTT CRES,2,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,2899000.0,29 SHEPHERD RD,5,6,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1099900.0,17 BALL CRES,5,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1289999.0,643 BRASSWINDS TR,6,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,674900.0,1132 LOCKIE DR,2,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,699999.0,16 AMULET WAY,2,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,775000.0,697 KING ST W,5,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,799900.0,719 CENTRAL PARK BLVD N,4,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,550000.0,#27 -101 DOVEDALE DR,3,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,699000.0,43 FILLY PATH,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,579000.0,175 TRESANE ST,3,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,939900.0,17 BONATHON CRES,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,899900.0,975 BASSWOOD AVE,4,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1300000.0,114 HOILE DR,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,899900.0,24 GRASSMERE CRT S,6,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,924800.0,25 PANTER CRES,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,800000.0,12 STYLES CRES,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,999900.0,28 ROSEWOOD CRT,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,855000.0,1348 BELAIR CRES,5,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1399900.0,1111 KING ST E,5,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1296888.0,31 OGSTON CRES,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,649000.0,347 RITSON RD N,4,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,949900.0,1710 YARDLEY ST,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1075000.0,709 BROCK ST S,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,699000.0,12 BIRCH CRES,4,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,649900.0,166 CELINA ST,2,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,799900.0,505 FAIRLEIGH AVE,5,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,760000.0,70-74 WILLIAM ST W,6,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,549900.0,#3 -221 ORMOND DR,3,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,550000.0,#95 -320 BLACKTHORN ST,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,740000.0,165 RITSON RD S,4,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,959900.0,1 MCLELLAN DR,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,689900.0,2550 ROSEDROP PATH,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,779000.0,#20 -817 CONLIN RD E,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1300000.0,39 ELMER ADAMS DR,5,5,Ontario,335949,43.9,-78.85,102000.0
Oshawa,2199900.0,2 MARYLEAH CRT,5,5,Ontario,335949,43.9,-78.85,102000.0
Oshawa,895500.0,27 WILLIAM INGLES DR N,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,769900.0,114 SAINT JOHN ST W,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,849900.0,437 DELROY CRT,4,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,949900.0,312 ANNES ST,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,849900.0,27 MCMANN CRES,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1149900.0,8 ERICKSON DR,5,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,675000.0,#29 -16 TOMPKINS LANE,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,349888.0,#2303 -2550 SIMCOE ST N,0,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1138880.0,20 STRATHY RD,5,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1249900.0,26 MILDENHALL PL,5,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,799000.0,2020 CAMERON LOTT CRES,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,810000.0,158 GLOVERS RD,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,749900.0,340 JANE AVE,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1349999.0,7 DONAHOE AVE,5,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1220990.0,44 BRODEN CRES,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1150000.0,180 RONALD HOOPER AVE,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,599000.0,#226 -580 MARY ST E,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,569000.0,#8 -909 KING ST W,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,849900.0,309 GUELPH ST,5,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1249800.0,1925 DON WHITE CRT,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,739000.0,#503 -25 CUMBERLAND LANE,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,799900.0,73 WICKER PARK WAY,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1199000.0,186 RYERSON CRES,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1060000.0,67 JAMES GOVAN DR,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,799900.0,303 ARTHUR ST,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1299000.0,54 GREGORY RD S,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,529999.0,#4 -320 BLACKTHORN ST,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1225000.0,1330 MADDOCK DR,5,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,850000.0,146 CELINA ST,7,6,Ontario,335949,43.9,-78.85,102000.0
Oshawa,949000.0,77 BACH AVE,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,800000.0,380 CONANT ST,5,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1100000.0,142 VIPOND RD,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,949900.0,57 LADY MAY DR,4,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,725000.0,1192 VENUS CRES,4,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,795000.0,83 HARRIS AVE,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,2699000.0,134 FRONT ST E,4,5,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1299000.0,4 JADITE ST,5,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,809000.0,4335 GARDEN ST,2,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,988000.0,1101 WALNUT ST W,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,788900.0,1122 VALLEY CRT,4,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1248900.0,2170 THORNTON RD N,5,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,759000.0,100 BAGNELL CRES,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,649900.0,57 RICHFIELD SQ,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1244000.0,65 ELIZABETH CRES S,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,979000.0,6 ALLER PARK WAY,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,493000.0,#304 -124 ASPEN SPRINGS DR,2,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,874000.0,37 FIRWOOD AVE,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,795800.0,504 OAKWOOD AVE,4,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,849900.0,894 KICKING HORSE PATH,3,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,698900.0,159 CLAYMORE CRES,4,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1675000.0,794 AUDLEY RD S,6,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1149900.0,3 DERBY CRT,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1099000.0,1657 ERINDALE CRES,5,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,558000.0,#314 -712 ROSSLAND RD E,1,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,998800.0,23 HEATHERWOOD RD,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,899900.0,867 LINDSAY BLVD,5,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,889000.0,41 FIRWOOD AVE,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,850000.0,200 LADY ANGELA AVE S,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,949900.0,72 HOMEFIELD SQ,5,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,265000.0,#312 -1900 SIMCOE ST N,0,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,974900.0,18 SKINNER CRT,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,795000.0,1673 PLEASURE VALLEY PATH,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,775000.0,82 WRIGHT CRES,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,749900.0,557 WILSON RD S,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,799900.0,17 REEVESMERE LANE,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,999900.0,180 DANCE ACT AVE N,4,6,Ontario,335949,43.9,-78.85,102000.0
Oshawa,519000.0,#509 -2550 SIMCOE ST N,2,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1049000.0,17 CHOPIN Court,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,829000.0,11 BURNSBOROUGH ST,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,988000.0,26 BLUEGILL CRES,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,799000.0,1177 WINDERMERE CRT,4,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,329900.0,#628 -1900 SIMCOE ST N,0,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1100000.0,5 SWANSTON CRES,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,777000.0,39 EMPIRE CRES,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,775000.0,#5 -1640 GRANDVIEW ST N,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,899800.0,71 RAY RICHARDS ST,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,699900.0,471 BRENTWOOD AVE,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,699900.0,#7 -1070 GLENBOURNE DR,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,699900.0,81 WICKER PARK WAY,2,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1299900.0,69 TORMINA BLVD,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,930000.0,64 DOUET LANE,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1149000.0,14 TOM EDWARDS DR,6,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1249000.0,71 SOUTHFIELD Avenue,6,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,999000.0,23 CHERRY BLOSSOM CRES,6,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,829999.0,#67 -715 GRANDVIEW ST N,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,510000.0,#919 -2550 SIMCOE ST N,1,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,879000.0,43 CASTLE GREEN DR,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1699999.0,97 TWIN STREAMS RD ST S,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,779500.0,1742 NASH RD,5,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1200000.0,2216 HIGHWAY 2,6,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,750000.0,644 HILLCROFT ST,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,349900.0,167 OLIVE AVE,1,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,550000.0,493 ST LAWRENCE ST,2,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,899000.0,11 WINDFLOWER WAY,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,729666.0,1091 LOCKIE DR,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1099000.0,114 POINT HOPE PL,5,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,799000.0,7 PLAYFAIR RD,3,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,959900.0,160 DANCE ACT AVE,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,545000.0,#145 -1010 GLEN ST,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,768000.0,768 ASHLEY CRT,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,694900.0,106 TABARET CRES,2,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,799000.0,331 WINDFIELDS FARM DR E,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,974990.0,133 LAING DR,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1299900.0,1511 CLEARBROOK DR,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,959000.0,33 KILMARNOCK CRES,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,699900.0,225 OLIVE AVE,4,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,769900.0,5 MCBRIEN CRT,4,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,799900.0,718 GREENBRIAR DR,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,889900.0,28 PARADISE WAY,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,699000.0,552 GRIERSON ST,4,1,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1350000.0,530 ASKEW CRT,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,999999.0,197 KENNETH COLE DR,4,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,799900.0,17 BLISS CRT,3,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,724900.0,#71 -1430 GORD VINSON AVE,3,2,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1150000.0,48 MCNICOL CRES,4,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,899000.0,1327 SHARBOT ST,6,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,989900.0,45 HARMAN DR E,5,3,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1075000.0,1 HOODGATE DR,3,4,Ontario,335949,43.9,-78.85,102000.0
Oshawa,1100000.0,1712 NASH RD,2,1,Ontario,335949,43.9,-78.85,102000.0
